,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AAPL,AMAT,APTV,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,BKR,BLL,BAC,BBWI,BAX,BDX,BBY,BIO,BIIB,BLK,BK,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,CHRW,COG,CDNS,CZR,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,CNC,CNP,CERN,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,COO,CPRT,GLW,CTVA,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DXCM,FANG,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DPZ,DOV,DOW,DTE,DUK,DRE,DD,DXC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ENPH,ETR,EOG,EFX,EQIX,EQR,ESS,EL,ETSY,EVRG,ES,RE,EXC,EXPE,EXPD,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FE,FRC,FISV,FLT,FMC,F,FTNT,FTV,FBHS,FOXA,FOX,BEN,FCX,GPS,GRMN,IT,GNRC,GIS,GM,GPC,GL,GPN,GS,GWW,HAL,HBI,HIG,HAS,HCA,PEAK,HSIC,HES,HPE,HLT,HD,HON,HRL,HST,HPQ,HUM,HBAN,IEX,IDXX,INFO,ITW,ILMN,INCY,IR,INTC,ICE,IBM,ISRG,IVZ,IPGP,IQV,JKHY,JBHT,SJM,JNJ,JCI,KSU,KEY,KEYS,KMB,KIM,KLAC,KHC,KR,LHX,LH,LRCX,LW,LVS,LEG,LDOS,LEN,LNC,LIN,LYV,LKQ,LMT,L,LOW,LUMN,MTB,MRO,MPC,MAR,MMC,MLM,MXIM,MCD,MCK,MRK,MET,MTD,MGM,MCHP,MU,MAA,MRNA,MHK,TAP,MDLZ,MPWR,MNST,MS,MOS,MSI,MSCI,NFLX,NWL,NEM,NWSA,NWS,NEE,NKE,NI,NSC,NOC,NOV,NRG,NUE,NVDA,ORLY,OXY,ODFL,ORCL,OGN,OTIS,PCAR,PKG,PH,PAYX,PYPL,PENN,PNR,PBCT,PEP,PRGO,PFE
MMM,1.0,0.1984347785803631,0.541986606931076,0.5412658755956972,0.2828865917964985,0.4912865716372945,0.2122687276283814,0.10302259166828655,-0.044763019065782665,0.22610926782115476,0.4907214634916207,0.37921325063660866,0.1155828589794495,0.04198375031550045,0.2165002660542388,0.6463738353759508,0.24049139114192877,0.5013076820806296,0.2598498953622752,0.16425744790027133,0.47489054009223247,0.3581225501014311,0.35724586008070836,0.48791056199820726,0.22158220847617752,0.47695542599829055,0.1699104584075286,0.3739869158787624,0.08637020329332061,0.44978759807525986,0.3106065862120975,0.08437881093026958,0.10274681976521327,0.5308734261235626,0.30168807658968344,0.3487896256589902,0.17963768437197009,0.4481886518821863,0.34241609726817046,0.17219071172241557,0.4235708304516945,0.23379834286678514,0.8210284659584799,0.04925370928450067,0.2013194881398829,0.4336795600079425,0.5283236808497148,0.46998509163836794,0.6307669986953496,0.2643370287604539,0.26610238291955024,-0.0951161804950569,0.14508805976633518,0.27250970338335884,0.29219351926761084,-0.008883138568636597,0.21784081669474356,0.43806585458130753,0.20544966296661715,0.01591019265458443,0.6161423180412493,0.05581816990360747,0.24233226255867027,0.34031482177540906,0.3613316568237847,0.23166897951626292,0.3789147970941794,0.44423569611631264,0.8554409540595479,0.5224661668750215,0.6869246354602672,0.8576519842473022,0.2030443761705772,0.24507182468989822,0.1413550364109593,0.35895910498145744,0.32171351049924535,0.519380470335193,0.39433749074145263,0.18930828624021337,0.44598311594385415,-0.4598007235044243,0.5943660603053637,-0.11504755493582794,0.2827573062068672,0.42330936356288895,0.9304173641263006,0.2272973063970745,0.5824978862923504,0.5890081904360737,0.4451300190632175,0.25288224310988755,0.5551199096558276,0.41997904439012407,0.6478658871525625,0.26349579827497355,0.48657640551524095,0.30227458314425176,0.717253511522555,0.21409301694830932,0.6054980317542709,0.02429742032322623,0.5119732723136105,0.043308547473592404,0.6135426283226305,0.2182096197471429,0.21668844333368056,0.3702651574934627,0.7082158275076612,0.7610447353581189,0.13989091100054746,-0.0032772133404434076,0.2949836541882316,0.0756122549668057,0.17207165911280367,0.7491794408249649,0.20892559566687494,0.3385570699000621,0.8285890367213591,0.24226775711165574,0.5655283099138424,0.20568920813715486,0.716818824087757,0.31319598266198323,0.1861999584329654,0.6440288525868751,0.8799319948825194,0.11643795894352525,0.14715640625809656,0.4224831221473833,0.421043660739374,-0.09203343185971909,0.3386864138755863,0.17356786514834477,0.4820578177343506,0.18252986704573607,0.42186787026225514,0.4385514080860844,0.1567529551221951,0.3523846927853839,-0.022916083713383755,0.5392341271408084,0.21274572585146442,0.5433689215656934,0.10419776292928865,0.07308264073119368,0.03462698147685293,0.04484237369614497,0.39218067597322276,0.08812827541572721,0.2229275465087563,0.33277559075005697,0.9009134466166913,0.35263866884535333,0.26071366155960196,0.23977195957379077,0.8088891256974968,0.6814878545214885,0.7164027562105695,0.38822418387639684,0.37285966970037066,0.12393124674097647,0.060410057492202934,0.13875817644270336,0.5404663709386357,0.5684106247188105,0.14847315047053086,0.029927842160570425,0.5510436151471279,0.20185151375196067,0.10514350120867032,0.1403361253419888,0.25883890094374346,0.25551467781674636,0.2144740520020484,0.09477798672106678,0.0228098748347807,0.462412092201655,0.3730303692917217,0.566280057546096,0.3858274134109306,0.22231867329912927,0.3082683372544525,0.5627897559280227,0.3620669167882547,0.17482025846072052,-0.0026026400605065137,0.729879371861247,0.17064527935855484,0.6994573155235275,-0.04853048384629543,0.4260344216216633,0.140657341931791,0.12569421035915068,0.33841174381699335,0.4245541535211912,0.23424482372748787,0.5591396163364593,0.34064525802902723,0.6852545293130342,0.6415315745331573,0.5864208438988731,0.5355910743232642,0.7576160462248498,0.25845297736627276,0.5123862637371263,0.2332525024876809,-0.22600732712464605,0.6245376555595967,0.43671173241574557,0.5261476916357619,0.14823210609388418,0.6215818810881465,0.271909193512319,0.31722305648710153,0.06546646928740489,0.5549277720462699,0.43834547511173666,0.34911944171418147,-0.04545373039030599,0.08799437254989426,0.3060200984099229,0.7197680504197611,0.4292862221403503,0.2718239994299533,0.40198845085698315,-0.12448230706600161,0.7071516603502507,0.6678781631627401,0.29350858211814207,0.7072528102881462,0.38273031362830445,0.2886950522322841,0.24570089008428853,0.4004407163314326,0.31808155310772945,0.059802202700052036,0.04227936834167467,0.2636740580066584,0.2487833351776536,0.47482623479520325,0.357511950291618,0.5450392535414196,0.7401335573970892,0.31336507376522604,0.19550178634778922,0.5095723926386445,0.0026032363862092678,0.40855664694444627,0.35762197063151646,0.28269538635677943,0.7368743364626384,0.18367157518818286,-0.22379710967855843,-0.1969935805545405,0.2404712549287408,0.11864994009100503,-0.2288872283438484,0.26433991686978947,0.46715633594679007,0.3054197505039962,0.028036171371397616,0.6230188297344028,0.4247093237292299,0.16227377529686096,0.40801766641703757,0.8100462256970853,0.25628325705565014,0.3772885426244306,0.6205658275483112,0.23587284441211948,0.6686118031353949,0.26353065440281537,0.9006186517737682,0.7221724815736076,0.47869739673758754,0.7339949007267242,0.6632150232364865,0.28340590016770234,0.3724992042004266,0.4086044121295894,0.29271950328188245,0.06293253003023742,0.016731322201285526,0.5996975736725232,0.36235805587898495,0.7377083756317552,0.45680096743651005,0.49481369095379263,0.18438744516814679,0.5659238419389432,0.5237849714654467,-0.026164812737881172,0.05004475404228238,0.2434158222173497,0.3323229802846117,0.5441575970427133,0.5042304033400083,0.19397404801557144,0.17022495043543698,0.265595631786717,-0.04550799180612826,0.09529316234785722,0.5322229991011816,0.5493124789873017,0.13610944171785405,0.18740486434554904,0.2722199197913399,0.3474371742661885,0.3741541545258229,0.24164385829372603,0.3978410142248562,0.6731403113811394,0.3581790330578465,0.059184415397400165,0.24941547427815533,0.2649664452594058,0.4055899782882919,0.4337396496479676,0.9223406047607675,0.3091882579561687,0.635588488700088,0.502953756171208,0.3010529660448856,0.2576364636558602,0.34990553768423077,0.5981752542982772,0.7121994441404863,0.1524708778781295,-0.21625687254046083,0.42073186914808547
ABT,0.1984347785803631,1.0,0.8450536623443918,0.5913754482174628,0.9702957987793452,0.7763937282550191,0.9761230804856983,0.9480543387487101,0.43404219360033686,0.9205397231129557,0.7009968229651005,0.9424442196843738,0.9663825062683451,0.9232073667389908,-0.5207147767888335,0.5109509642818919,0.95352589197056,0.8642453664781896,0.9111297525170631,0.9286166628652865,0.8503664434766671,0.9187588573127636,0.9174965433601316,-0.5260560268960653,0.9700483206292669,0.6213305193765586,0.941801253269642,-0.7643259705184532,0.8676962222035939,0.8668604891755219,-0.5077355212075695,0.9427645408123727,0.9716225120710382,0.8392113445881609,0.7965737369610677,0.9635474506750915,0.9461986433012216,0.9370927851701414,0.9577906724149942,0.9790675209499428,0.9230767258313224,0.9594167146220067,0.5014911871464068,-0.8603881370424684,0.9430308641561046,0.8358865979442078,0.8115069018361161,0.7534301387463974,0.779497187563866,0.9720645131150362,0.8895988710021963,-0.06959805531096099,0.8064449900490088,0.9709014826442369,0.9271829262454121,0.8839183964288124,0.5269682886927926,0.8976805349871638,-0.7118106016972633,0.9518292396598313,0.770581034700435,-0.19752037770125225,0.8596920355481518,0.8296868568818659,0.9453291015175357,0.9641025723436157,-0.019352737232471967,0.8776620104541147,0.15094747132426717,0.2702590554295237,0.6235247021233856,0.2657644989049703,-0.23024728491893506,0.8463943736293997,0.4526695508491359,0.9463804590293073,0.9481305796896161,0.7851989122548554,-0.5830605987839933,0.9713746199983443,0.8755241906419204,-0.13047925319309475,0.608291662105891,-0.5174200691317201,0.9047637539843822,-0.6670778165667106,0.8881263356373602,0.9453466602694865,0.866434881971891,0.5199857064548615,0.8684725044029432,0.960313416727299,0.829103974513727,0.7859944813761452,0.1781701980244855,0.789804293955587,0.6394515375085408,0.9074174887821128,0.6360035321602758,0.9281889811342126,0.2245837070133531,0.9240639711765692,0.6829119671425197,0.9503528206509145,0.7339961791471086,0.7440600651688425,0.9764718127721562,0.830818646046693,0.44164261365481966,0.5175189184498883,0.8692665852929733,0.890986058099114,0.8717066425428479,0.9155981610954247,0.8902393429935966,0.4724175730687917,0.7870040269200188,0.8953086833609702,0.12999430832020828,0.19519573002630325,0.23501049956395414,0.5732494589469066,0.6159997133446999,0.9531878262783287,0.9746988979153354,0.8017535545739687,0.8910112618000464,0.9760168621164064,0.9628761297584002,0.9253852933381097,0.8957870838893425,-0.20512219056853248,0.9199616560311501,0.9613082788641045,0.7859673858400256,0.6985640118312126,0.8985505378197124,-0.07474521392802165,-0.1309508133322035,-0.6367499339498145,0.9088109130341738,-0.4513562395068187,0.9247611331767519,0.6541570923531133,0.3830005304035027,0.27785783534908715,-0.6491975536774487,0.9651572791207453,0.594515556050524,0.7998003494898137,0.9385248287453899,0.9531414732624626,0.7276303235693177,0.8887781065424574,0.9026281531805119,0.9482127741204638,-0.23968722375730156,-0.42731458574047565,0.5962657128789591,0.9001492454711509,0.8666101142475614,0.9617635120238139,-0.2050306070612121,0.9632083882243927,0.7013453066212172,0.8358087191042737,0.8576000726605735,0.8543812308866456,-0.47395674616189876,0.7754106228037414,0.9273436684617369,0.5499329404106327,0.6687150427391354,0.9682442475386009,0.9256713710289778,0.7608352966821016,0.9337163668633198,0.5784055773679111,0.7626622010473724,0.2493075598861921,0.9292819597216586,0.8880735766686857,-0.6297747193228274,0.6094659456153902,0.9144383923376196,0.9627892082414647,-0.5142594149339793,0.48037737574990846,0.9430201437298589,0.6189420326140995,0.5662201189320638,0.8510857293192645,0.9387755197434704,0.8447361374125236,0.9294615983721306,0.02736068928470072,0.9160726712807048,0.6889790794263241,0.7096641700283833,0.12316041685404237,0.05260136374057843,-0.4079257921168079,0.6443234613636516,0.07212193908683676,0.9645586821024683,0.7710634281577884,0.8575446503714055,0.4586509948788356,0.657912937575115,0.70363519507989,0.7437132575476487,0.9542333460648914,0.6400282014218872,0.8976356924585945,-0.7703390343909882,-0.4951929723711889,0.4855044582630868,0.42180999154793586,0.8898161046925083,0.6378089702017048,0.27623553332265616,0.5207990073054358,0.29422896727402736,0.8967800758963408,0.9701718565420081,0.9321150949271289,0.8842194880971446,-0.06333341122441943,0.7589736277230256,0.9333686068214864,0.49492921576077825,0.9622568779342562,0.9444374615981139,0.960454921111613,0.9243305721675692,0.9223100006436,-0.25660267367103634,0.8947891722226389,0.8599338912825497,0.9805303068951107,0.07208433700709149,0.9631050485038102,-0.40998277935962807,0.5031066810447828,0.9525013343939351,0.8987764229656952,0.8443903337339105,0.1818206904178069,0.9347831390494988,0.6746541721417038,0.8969612281159229,0.4434077191024805,0.9743945273794176,0.7738443270082701,-0.20768655399645908,0.9276894737130337,-0.7933442600900877,0.3891102349484095,0.8947978705627436,0.8466378697249414,0.9098099934381869,0.7510773654103297,0.28534494687814027,0.19255033166368343,0.9283743566234103,0.8157739238528728,0.02891689365701667,0.9771692435228783,0.8836380555861151,0.31317441910700305,0.8687299342057553,0.25540660194683157,0.9431047681969474,0.7150921025703371,0.12847706025839437,-0.4250765354708523,0.1639304119814898,0.6223969570064259,0.95750720609641,0.7605095014519966,0.9296267069556315,0.9505846770128381,0.339230316455495,0.8677175696842797,0.6319025468937884,0.9379512254584682,0.33580424558231375,0.8945574229938332,0.8721182600102902,0.868378023882973,0.8208014905945353,-0.5180898719654091,-0.8614461976781711,0.919352515264072,0.9361182893518589,0.9172470958498546,0.7911838493695929,-0.030080553600123697,0.9463722535278171,0.9632882378544727,0.9449485692346116,-0.6310549367897511,0.8528612810040149,0.6728111312871612,0.6538505713698741,0.9826977228848313,0.9577546210097148,0.5400141545048763,0.9625365791152153,0.7790859050588691,-0.7968157555340059,0.8166312829890754,0.4666789992147502,0.8913512682558644,0.9189100723540484,-0.7569957618538137,0.9557170923750901,0.9017000510863941,-0.05325916733795173,0.7918862278483566,0.9242326302455995,0.7822250295949476,0.870009572620271,0.9304948497735044,0.9525800732480081,0.7982320364174358,0.6940359017209043,0.08646511200405711,0.9430278815613509,-0.7774633785713411,0.8077936566846186
ABBV,0.541986606931076,0.8450536623443918,1.0,0.7095294148612131,0.8817087970505825,0.9058398071999441,0.8713096173954332,0.798074058087472,0.24602694460759972,0.7690613098356265,0.6705183978641965,0.9006562852784777,0.7975361422765092,0.7755188444187169,-0.41472451710494773,0.7007634762027546,0.8382925494376327,0.9136243682255771,0.8086513025225386,0.7576441223745696,0.8541654210992039,0.8892816210991278,0.8884672892384429,-0.2477780865219846,0.8725946034872034,0.6412281161226662,0.755973206730401,-0.4632077596781306,0.6440117608571184,0.8238720085774947,-0.32041447186771266,0.757556114824631,0.7883988844581926,0.8905225025530891,0.8022637764299958,0.8928827581942118,0.8462092492129294,0.9124418793390688,0.8763603982186242,0.8601047423134142,0.8710007633002603,0.8205488546536309,0.7626049605018455,-0.6606163574329202,0.8536275246686172,0.867809887022279,0.8735734631509913,0.7871256352795513,0.8607318607967903,0.86777927989443,0.782391499485703,-0.1195750359841223,0.6243716633261074,0.8844984973486358,0.804120462713313,0.6512669370192568,0.37616935682438685,0.8946022105453664,-0.4889364300172531,0.7024109503745413,0.8501031161362234,-0.0912026936198699,0.7519671999956817,0.7688370648291462,0.9023512715538778,0.8731518261448538,0.2663313759565042,0.9245398964004928,0.4604206848349483,0.3494466799760383,0.7461449512395117,0.5819508829550014,-0.1946862394731008,0.680840212511051,0.5712632142327947,0.8674097707172301,0.8753377476991527,0.8118312817813105,-0.350763099001296,0.833989457338855,0.861378481992461,-0.25709156411754613,0.7219138792578282,-0.3883700409339566,0.8193374967288816,-0.40188210691265946,0.9006684643254839,0.8547406010556462,0.9321462165791646,0.6490846445717967,0.8572926286785802,0.8339624779476595,0.8554982519672859,0.8368314972630614,0.24739092809142788,0.7345611178369263,0.6531668929687628,0.844828219383034,0.8267292103408941,0.8227002840565872,0.3513432510062068,0.7236309168934063,0.6915235999689269,0.7045352622620681,0.8742430131078153,0.5791285595391512,0.8470412119261144,0.7450366330898425,0.6137141733862352,0.7124840382280593,0.785499321663517,0.6986877344299375,0.7773632896864268,0.6969006313153068,0.7194867583281411,0.6959869554179915,0.6866461202093077,0.7833451420281584,0.4217832085742984,0.3632895878748162,0.38123770737924484,0.41452657973733686,0.805112213722242,0.8202971060492854,0.8460199422139976,0.8198042052809223,0.8331724618861235,0.8133983528213592,0.8222662487443357,0.8637305127932123,0.8571088389281135,-0.10689683136283516,0.8769925689458818,0.8275570911588549,0.722637172910709,0.725866825295934,0.8698976541505286,0.00590148941275147,-0.07260916538772898,-0.35770943511187425,0.7457201584355999,-0.1637532557679019,0.8048505605961059,0.7008167394385864,0.26655112843177786,0.1617283251827048,-0.5276373512825067,0.7868464810151454,0.5835420486371835,0.6159360135515424,0.8629664110995876,0.8723408644131934,0.7411474244534386,0.7456953116951787,0.7505157493322883,0.8317069155376207,0.13280166886953512,-0.06431550271576587,0.8104931786427674,0.8746971376806896,0.8559729634892513,0.7639530016136541,-0.2492135941998766,0.796321177518614,0.8671730850631086,0.8962828756352618,0.7613474349529996,0.6380081637364182,-0.1524422098565773,0.7129226517221315,0.7859222319337893,0.3805583958285918,0.5245332924459055,0.8618289434246361,0.8078253085386857,0.6030379568919549,0.7142402533246986,0.5885081271778198,0.6509792643768242,0.3171110612729988,0.8799031235985444,0.7623795519331116,-0.43875780559328736,0.7112134734500722,0.8896049611218959,0.8438644945483107,-0.5047781960285003,0.7025414139504803,0.7981852790430654,0.763796675985538,0.3713638161673177,0.8463972133907253,0.7725195107424933,0.674171785460197,0.8752621615148186,0.18728248496052527,0.8361165525866149,0.7518158508981566,0.731381843987815,0.17223154045032082,0.08891082679001895,-0.16453462639832922,0.7620784356079711,0.38392214247153217,0.8572083429003003,0.77829231000814,0.7902611449658545,0.2736607040758805,0.7358362816191836,0.6680228169853414,0.7666693821757796,0.8012515180051235,0.7858332372690348,0.844814091211889,-0.44016598428882786,-0.3759909374969937,0.5521914008273213,0.3595024844110443,0.8067115387217614,0.3601459364015117,0.16355139899021034,0.5132297464985305,0.48101664725945464,0.8556388592544926,0.880899362411891,0.8651068935047058,0.6332995265892478,0.18452729322828137,0.8672203733351429,0.8956443874118503,0.6458867748250892,0.8954449582712827,0.8642246212115036,0.8568681781652763,0.9034608383848439,0.8527808828257222,-0.23510535577322964,0.830487281116942,0.8118672160121728,0.8666658739640285,0.21607084509241525,0.9021002126180732,-0.084545207400778,0.7839032914624575,0.8385558381002683,0.8103329912057329,0.9227112931392876,0.13602209317980346,0.8937873079251117,0.6409910622245705,0.8372935691594748,0.6406564706431817,0.8199279579277517,0.46348429118858303,-0.3007362676022248,0.8463076079753317,-0.5355947646232319,0.306175554779898,0.7912369976338526,0.8839549289704846,0.8714362555779489,0.6501272202705247,0.48988678392754165,0.28318754680598424,0.8190876962294452,0.8352293352127719,0.3089032633320157,0.8702913872041342,0.7776362621538634,0.5666389269304694,0.7814870625338288,0.3991346951344116,0.8497756040978726,0.8223269950756539,0.3490575860445309,-0.16219826636163973,0.43642774503166043,0.7293542859283695,0.8594409441309667,0.7242430819100015,0.9158753015988553,0.8097215944681014,0.3699437544697366,0.601320411423865,0.7017868013473348,0.871154063225935,0.5384783769197659,0.8977600923457626,0.9267276042867048,0.7296908911830726,0.8595857686771802,-0.15204246560479376,-0.6944793834194117,0.6938387719328122,0.855930034172224,0.8831993220328962,0.8783825218561893,0.13039221371190096,0.7781335777254867,0.8504110344902674,0.8744872115447622,-0.5065210988270594,0.76655056894822,0.7686447814087657,0.7621628440547347,0.8272248083307293,0.8291767313762645,0.41018744380112737,0.8649791099537854,0.7794490403348782,-0.4980381373847299,0.7622834319566136,0.6365495156487065,0.9003206928051434,0.7140037912781049,-0.5055705442946843,0.8903352995688085,0.8466481509350793,-0.1587047044020274,0.8863824714444044,0.8404079270515854,0.8909156959711781,0.8908412761666012,0.8108250550800161,0.865875575107939,0.7973639346723228,0.812487111103973,0.3388871034247607,0.7685189042941266,-0.6021293338965871,0.7559927479672548
ABMD,0.5412658755956972,0.5913754482174628,0.7095294148612131,1.0,0.5799531105335044,0.6646961510454926,0.6099969552005117,0.4615508889537613,0.2654922733167352,0.5231931302164803,0.60188467032266,0.5701279600638723,0.4735282077018398,0.5050746381607596,-0.3496615926693524,0.3936429021718827,0.5291220227707759,0.7388958433487748,0.46122547881624665,0.46568123234009706,0.5664151088235998,0.5561510977900662,0.5536591104526146,-0.20945514960094228,0.6523949192920202,0.3170003072769589,0.5334184851083513,-0.244039491616811,0.40410563857055887,0.6237663611281903,-0.30182930922314827,0.45745365535931404,0.45640735438161084,0.5399286800231559,0.43207475724511113,0.5968555258600172,0.5430329498759249,0.6511802595895491,0.5974218219003907,0.5476370223364031,0.7175489843822384,0.5260555364769124,0.5827538880925704,-0.39654622272648393,0.5060829233046825,0.4681185518772689,0.6021518954022573,0.5809060510048649,0.821504080166432,0.5603946882240143,0.4429476590165415,-0.46072557450449997,0.50248334394822,0.6090920908068388,0.6259288807704263,0.3359521591712284,0.2101353688460389,0.5431703084408187,-0.30764676881357067,0.391406740859854,0.6680219158257515,-0.2939534055269467,0.6103678367751642,0.7188560265245655,0.6566327674880128,0.5577407067942619,0.2586317928781923,0.5702493221041115,0.534656027556014,0.6339904893210622,0.6714432288857134,0.47637900966115765,-0.0717756235470046,0.6296373214271453,0.08795718066630072,0.545484092471116,0.7266974918429749,0.8094508320467978,-0.012129746431724726,0.5091919370225614,0.6615112771697393,-0.6920692940356316,0.48021144043297037,-0.6248503886447537,0.4935783397312772,-0.05653279909218263,0.8100665854390904,0.5048643853389915,0.6865251729404348,0.5175403658739887,0.5812676346769404,0.5489328089371156,0.6375340188264857,0.8297362036929916,0.4431094469107385,0.3315099296166404,0.6952923433328693,0.5126959069641783,0.6658805103262903,0.4031470159131149,0.5185557787373637,0.3904908060360591,0.3855600406253913,0.493455301490953,0.6122096110505351,0.3371983605932224,0.5838717552692644,0.7257581297627107,0.5097396384682626,0.5889336149347602,0.62559409542725,0.4459683331974375,0.6503854826677012,0.4365867582978578,0.4282845841013902,0.7487227598284835,0.23302010661540412,0.4135011012682339,0.6245798298302071,0.10259103001605673,0.6905371765710013,0.2748671435636075,0.6984266167732561,0.5815338772312302,0.5551076522369351,0.6864618758992757,0.7486005489200891,0.5144116523210418,0.4759084522762453,0.7293880359550803,0.49312912135798254,-0.367685071714319,0.507289259651086,0.4850091737740449,0.6636719829145147,0.3005004066176366,0.5627916654660422,0.2291791229450466,-0.4890763717067999,-0.1020472297653804,0.4091620443384221,0.20286451587705834,0.5010127475698402,0.5078698989345652,0.2301379884467354,0.14492133908878205,-0.6389415002157188,0.46289492811308386,0.4484351061356583,0.2216863848377048,0.6319344250418455,0.5581176133238521,0.6898783121005811,0.5488366073834342,0.4408032683889034,0.4975687015597419,0.31060262992047116,0.3047239362291811,0.6564235995355716,0.5173316141210818,0.515535819041145,0.5247531083806242,-0.3699189044844591,0.5127151042115808,0.6835675989454856,0.6779706598807771,0.3922822518220764,0.3671423334125283,0.23349942916251196,0.3063284251565771,0.39862466454778256,0.22787974617961004,0.3398349585879045,0.5568699923515845,0.5526037190115343,0.38828453055115214,0.3928927060378854,0.38341132263999544,0.6556681904270226,0.25476728113847125,0.6468090852774998,0.49515840147715806,-0.1311820882393397,0.8120792237710621,0.5551697294514505,0.5083504104249645,-0.33170842211902896,0.5981546084035966,0.5559408093802096,0.5882601096848945,0.2884255162932017,0.5147899420221345,0.517225074123259,0.5207927375058738,0.5805301856507289,0.02964404119790973,0.5294687678501245,0.7762431049059478,0.2676917358071556,0.2519305578280929,0.21265016822820806,-0.08437456348974283,0.4513857502198919,0.4462471328894616,0.5333366595941761,0.6025308468631696,0.4111951251179953,-0.24041279885621653,0.5248836438449662,0.4936222921198625,0.5807964975492093,0.5203496025101078,0.46873939335255593,0.6860412530032118,-0.2080602701523913,-0.3638898040399003,0.334470966612871,0.35237319112091775,0.6330922645148324,0.09771043457907119,0.0008975792671109472,0.4802122310984464,0.5658071696807725,0.6101551656030801,0.5884432869774411,0.6009041607981912,0.42088078809325163,0.4421399609823655,0.739173116080687,0.6629691219319076,0.6248939420987518,0.6645015340532696,0.5742554031689325,0.5214378566939372,0.5165689720183663,0.7516455422936436,-0.452541289270435,0.2469770386901977,0.6339672262762618,0.5833239751735578,0.035214396045144036,0.7128544000910617,-0.15836933160639338,0.6676739253908655,0.5865759480713775,0.6627547883760022,0.6738607368153711,-0.18574054557438635,0.5819753152553874,0.271878820516452,0.44988619637299054,0.5558167884873904,0.5409147923067789,0.07709588825705821,-0.43732853415732975,0.45585975232877946,-0.4817810514071037,0.02252299260638777,0.5822404841023507,0.6047123075256327,0.4713755582626194,0.5547273841878355,0.5392664804764553,0.006684813376917936,0.4838389756775728,0.42591477514388787,0.3390255350032564,0.567343758158324,0.6144467673669998,0.18750767797807463,0.5112138965262663,0.41016115193909575,0.551197220104511,0.5783701380525968,0.48141668912906405,0.27269626867830943,0.6615803038589063,0.6755275941110065,0.5386550061761337,0.34886416807225906,0.6384643474123344,0.5876342842190662,-0.09013111104928088,0.449568699368858,0.43124605837116425,0.5400471305694202,0.3633268538442653,0.5838311062112379,0.691330734421438,0.35201989563247943,0.4963012676864401,-0.20534244834751134,-0.6114526753986638,0.33206889746418405,0.5253897433776002,0.5429498903814036,0.5490150269672599,0.3592310737499327,0.5592983763271537,0.5070963629126697,0.753501960023623,-0.6103151148196486,0.35538731271316876,0.45986438836138843,0.45999140658585747,0.5147574861286354,0.551230810074277,0.40492675317665233,0.6565413605593885,0.5642840267341439,-0.09874380256799065,0.767985443557028,0.47986211518880983,0.5801619036120659,0.4778321976284341,-0.046630214411019236,0.5530058422986409,0.5312510622761912,-0.6806443811561369,0.7435779669381442,0.4860147365572985,0.6263191339910614,0.5524625864737933,0.5624772762904454,0.556675662934865,0.5298937394425359,0.48636271203135356,0.3305404194148121,0.4122457019601967,-0.5287727177439743,0.7517561964223436
