Date,Open,High,Low,Close,Adj Close,Volume
2018-07-16,105.400002,105.820000,104.519997,104.910004,101.000809,21786900
2018-07-17,104.610001,106.500000,104.320000,105.949997,102.002060,25901700
2018-07-18,105.940002,106.050003,104.720001,105.120003,101.202988,29493900
2018-07-19,104.930000,105.309998,103.889999,104.400002,100.509819,40171600
2018-07-20,108.080002,108.199997,106.080002,106.269997,102.310112,56004000
2018-07-23,106.300003,108.139999,106.129997,107.970001,103.946785,29707000
2018-07-24,108.570000,108.820000,107.260002,107.660004,103.648338,26316600
2018-07-25,107.959999,111.150002,107.599998,110.830002,106.700218,30702100
2018-07-26,110.739998,111.000000,109.500000,109.620003,105.535301,31372100
2018-07-27,110.180000,110.180000,106.139999,107.680000,103.667595,37005300
2018-07-30,107.190002,107.529999,104.760002,105.370003,101.443672,34668300
2018-07-31,106.489998,106.720001,105.379997,106.080002,102.127220,27655200
2018-08-01,106.029999,106.449997,105.419998,106.279999,102.319763,23628700
2018-08-02,105.400002,108.089996,104.839996,107.570000,103.561691,26104300
2018-08-03,107.800003,108.050003,106.820000,108.040001,104.014175,18659600
2018-08-06,108.120003,108.419998,107.559998,108.129997,104.100815,20265900
2018-08-07,108.559998,109.099998,108.169998,108.879997,104.822868,16080200
2018-08-08,109.330002,109.750000,108.760002,109.489998,105.410149,15487500
2018-08-09,109.709999,110.160004,109.599998,109.669998,105.583435,13677200
2018-08-10,109.419998,109.690002,108.379997,109.000000,104.938408,18183700
2018-08-13,109.239998,109.580002,108.099998,108.209999,104.177834,18472500
2018-08-14,108.559998,109.750000,108.040001,109.559998,105.477531,16788300
2018-08-15,108.489998,108.989998,106.820000,107.660004,104.047195,29982800
2018-08-16,108.300003,108.860001,107.300003,107.639999,104.027878,21384300
2018-08-17,107.360001,107.900002,106.690002,107.580002,103.969910,18061500
2018-08-20,107.510002,107.900002,106.480003,106.870003,103.283714,17914200
2018-08-21,106.919998,107.349998,105.849998,105.980003,102.423599,22881900
2018-08-22,105.849998,107.339996,105.779999,107.059998,103.467339,18000600
2018-08-23,107.150002,108.180000,106.870003,107.559998,103.950562,18167700
2018-08-24,107.669998,108.559998,107.559998,108.400002,104.762367,17234000
2018-08-27,109.269997,109.639999,108.510002,109.599998,105.922096,19662300
2018-08-28,109.940002,110.500000,109.790001,110.260002,106.559959,19151500
2018-08-29,110.449997,112.029999,110.269997,112.019997,108.260895,20818000
2018-08-30,111.669998,112.610001,111.440002,111.949997,108.193253,22798700
2018-08-31,111.690002,112.779999,111.519997,112.330002,108.560493,23222700
2018-09-04,110.849998,111.959999,110.220001,111.709999,107.961296,22634600
2018-09-05,111.010002,111.419998,108.099998,108.489998,104.849342,32872400
2018-09-06,108.250000,108.989998,107.510002,108.739998,105.090958,23477600
2018-09-07,108.230003,108.720001,107.230003,108.209999,104.578743,22498600
2018-09-10,108.839996,109.639999,108.360001,109.379997,105.709496,20727900
2018-09-11,108.900002,111.589996,108.889999,111.239998,107.507065,24301800
2018-09-12,111.430000,111.849998,110.510002,111.709999,107.961296,18891100
2018-09-13,112.120003,113.730003,112.120003,112.910004,109.121033,26055600
2018-09-14,113.360001,113.730003,112.440002,113.370003,109.565590,19122300
2018-09-17,113.690002,113.699997,111.860001,112.139999,108.376869,20736500
2018-09-18,112.190002,113.699997,111.720001,113.209999,109.410957,22170900
2018-09-19,113.050003,113.320000,111.040001,111.699997,107.951614,21728400
2018-09-20,112.279999,113.800003,111.930000,113.570000,109.758881,23714500
2018-09-21,114.000000,115.290001,113.510002,114.260002,110.425743,71229700
2018-09-24,113.029999,114.900002,112.220001,114.669998,110.821953,27334500
2018-09-25,114.800003,115.099998,113.750000,114.449997,110.609344,22668000
2018-09-26,114.470001,115.059998,113.739998,113.980003,110.155128,19352000
2018-09-27,114.779999,114.910004,114.199997,114.410004,110.570702,19091300
2018-09-28,114.190002,114.570000,113.680000,114.370003,110.532043,21647800
2018-10-01,114.750000,115.680000,114.730003,115.610001,111.730431,18883100
2018-10-02,115.300003,115.839996,114.440002,115.150002,111.285858,20787200
2018-10-03,115.419998,116.180000,114.930000,115.169998,111.305183,16648000
2018-10-04,114.610001,114.760002,111.629997,112.790001,109.005051,34821700
2018-10-05,112.629997,113.169998,110.639999,112.129997,108.367210,29068900
2018-10-08,111.660004,112.029999,109.339996,110.849998,107.130157,29640600
2018-10-09,111.139999,113.080002,110.800003,112.260002,108.492844,26198600
2018-10-10,111.239998,111.500000,105.790001,106.160004,102.597549,61376300
2018-10-11,105.349998,108.930000,104.199997,105.910004,102.355934,63904300
2018-10-12,109.010002,111.239998,107.120003,109.570000,105.893105,47742100
2018-10-15,108.910004,109.480003,106.949997,107.599998,103.989227,32068100
2018-10-16,109.540001,111.410004,108.949997,111.000000,107.275124,31610200
2018-10-17,111.680000,111.809998,109.550003,110.709999,106.994850,26548200
2018-10-18,110.099998,110.529999,107.830002,108.500000,104.859016,32506200
2018-10-19,108.930000,110.860001,108.209999,108.660004,105.013641,32785500
2018-10-22,109.320000,110.540001,108.239998,109.629997,105.951096,26545600
2018-10-23,107.769997,108.970001,105.110001,108.099998,104.472427,43770400
2018-10-24,108.410004,108.489998,101.589996,102.320000,98.886406,63897800
2018-10-25,106.550003,109.269997,106.150002,108.300003,104.665733,61646800
2018-10-26,105.690002,108.750000,104.760002,106.959999,103.370705,55523100
2018-10-29,108.110001,108.699997,101.629997,103.849998,100.365051,55162000
2018-10-30,103.660004,104.379997,100.110001,103.730003,100.249069,65350900
2018-10-31,105.440002,108.139999,105.389999,106.809998,103.225723,51062400
2018-11-01,107.050003,107.320000,105.529999,105.919998,102.365585,33384200
2018-11-02,106.480003,107.320000,104.980003,106.160004,102.597549,37680200
2018-11-05,106.370003,107.739998,105.900002,107.510002,103.902245,27922100
2018-11-06,107.379997,108.839996,106.279999,107.720001,104.105202,24340200
2018-11-07,109.440002,112.239998,109.400002,111.959999,108.202904,37901700
2018-11-08,111.800003,112.209999,110.910004,111.750000,107.999954,25644100
2018-11-09,110.849998,111.449997,108.760002,109.570000,105.893105,32039200
2018-11-12,109.419998,109.959999,106.099998,106.870003,103.283714,33621800
2018-11-13,107.550003,108.739998,106.639999,106.940002,103.351372,35374600
2018-11-14,108.099998,108.260002,104.470001,104.970001,101.885727,39495100
2018-11-15,104.989998,107.800003,103.910004,107.279999,104.127869,38505200
2018-11-16,107.080002,108.879997,106.800003,108.290001,105.108192,33502100
2018-11-19,108.269997,108.559998,103.550003,104.620003,101.546028,44773900
2018-11-20,101.800003,102.970001,99.349998,101.709999,98.721512,64052500
2018-11-21,103.599998,104.430000,102.239998,103.110001,100.080391,28130600
2018-11-23,102.169998,103.809998,102.000000,103.070000,100.041573,13823100
2018-11-26,104.790001,106.629997,104.580002,106.470001,103.341675,32336200
2018-11-27,106.269997,107.330002,105.360001,107.139999,103.991974,29124500
2018-11-28,107.889999,111.330002,107.860001,111.120003,107.855042,46788500
2018-11-29,110.330002,111.120003,109.029999,110.190002,106.952370,28123200
2018-11-30,110.699997,110.970001,109.360001,110.889999,107.631798,33665600
2018-12-03,113.000000,113.419998,110.730003,112.089996,108.796532,34732800
2018-12-04,111.940002,112.639999,108.209999,108.519997,105.331413,45197000
2018-12-06,105.820000,109.239998,105.000000,109.190002,105.981750,49107400
2018-12-07,108.379997,109.449997,104.300003,104.820000,101.740143,45044900
2018-12-10,104.800003,107.980003,103.889999,107.589996,104.428749,40801500
2018-12-11,109.800003,110.949997,107.440002,108.589996,105.399368,42381900
2018-12-12,110.889999,111.269997,109.040001,109.080002,105.874977,36183000
2018-12-13,109.580002,110.870003,108.629997,109.449997,106.234093,31333400
2018-12-14,108.250000,109.260002,105.500000,106.029999,102.914597,47043100
2018-12-17,105.410004,105.800003,101.709999,102.889999,99.866859,56957300
2018-12-18,103.750000,104.510002,102.519997,103.970001,100.915115,49319200
2018-12-19,103.650002,106.879997,101.349998,103.690002,100.643349,68198200
2018-12-20,103.050003,104.309998,98.779999,101.510002,98.527405,70334200
2018-12-21,101.629997,103.000000,97.459999,98.230003,95.343765,111242100
2018-12-24,97.680000,97.970001,93.980003,94.129997,91.364243,43935200
2018-12-26,95.139999,100.690002,93.959999,100.559998,97.605309,51634800
2018-12-27,99.300003,101.190002,96.400002,101.180000,98.207108,49498500
2018-12-28,102.089996,102.410004,99.519997,100.389999,97.440315,38196300
