Date,Open,High,Low,Close,Adj Close,Volume
2018-07-16,279.640015,279.799988,278.839996,279.339996,264.619568,48201000
2018-07-17,278.470001,280.910004,278.410004,280.470001,265.689911,52315500
2018-07-18,280.559998,281.179993,280.059998,281.059998,266.248901,44593500
2018-07-19,280.309998,280.739990,279.459991,280.000000,265.244720,61412100
2018-07-20,279.769989,280.480011,279.500000,279.679993,264.941559,82337700
2018-07-23,279.450012,280.429993,279.059998,280.200012,265.434174,47047600
2018-07-24,281.790009,282.559998,280.630005,281.609985,266.769867,68026900
2018-07-25,281.329987,284.369995,281.279999,284.010010,269.043427,78882900Q
2018-07-26,283.200012,284.109985,283.089996,283.339996,268.408691,57919500
2018-07-27,283.709991,283.820007,280.380005,281.420013,266.589874,76768700
2018-07-30,281.510010,281.690002,279.359985,279.950012,265.197327,63742500
2018-07-31,280.809998,282.019989,280.380005,281.329987,266.504608,68570500
2018-08-01,281.559998,282.130005,280.130005,280.859985,266.059418,53853300
2018-08-02,279.390015,282.579987,279.160004,282.390015,267.508759,63426400
2018-08-03,282.529999,283.660004,282.329987,283.600006,268.654968,53935400
2018-08-06,283.640015,284.989990,283.200012,284.640015,269.640198,39400900
2018-08-07,285.390015,286.010010,285.239990,285.579987,270.530670,43196600
2018-08-08,285.390015,285.910004,284.940002,285.459991,270.416962,42114600
2018-08-09,285.529999,285.970001,284.920013,285.070007,270.047577,35717000
2018-08-10,283.450012,284.059998,282.359985,283.160004,268.238159,77076000
2018-08-13,283.470001,284.160004,281.769989,282.100006,267.234131,65732900
2018-08-14,282.920013,284.170013,282.480011,283.899994,268.939240,43842000
2018-08-15,282.380005,282.540009,280.160004,281.779999,266.930908,102925400
2018-08-16,283.399994,285.040009,283.359985,284.059998,269.090729,69967900
2018-08-17,283.829987,285.559998,283.369995,285.059998,270.038086,65618500
2018-08-20,285.570007,285.970001,285.059998,285.670013,270.616028,39807500
2018-08-21,286.250000,287.309998,285.709991,286.339996,271.250580,67272000
2018-08-22,285.880005,286.760010,285.579987,286.170013,271.089600,44993300
2018-08-23,285.970001,286.940002,285.429993,285.790009,270.729614,49204900
2018-08-24,286.440002,287.670013,286.380005,287.510010,272.358978,57487400
2018-08-27,288.859985,289.899994,288.679993,289.779999,274.509308,57072400
2018-08-28,290.299988,290.420013,289.399994,289.920013,274.641998,46943500
2018-08-29,290.160004,291.739990,289.890015,291.480011,276.119751,61485500
2018-08-30,290.940002,291.359985,289.630005,290.299988,275.001953,61229500
2018-08-31,289.839996,290.809998,289.290009,290.309998,275.011414,66140800
2018-09-04,289.839996,290.209991,288.679993,289.809998,274.537781,57594400
2018-09-05,289.410004,289.640015,287.890015,289.029999,273.798920,72452400
2018-09-06,289.149994,289.489990,287.000000,288.160004,272.974701,65909900
2018-09-07,286.980011,288.700012,286.709991,287.600006,272.444183,73524800
2018-09-10,288.739990,289.040009,287.880005,288.100006,272.917847,50210900
2018-09-11,287.369995,289.549988,286.980011,289.049988,273.817841,50530500
2018-09-12,289.059998,289.799988,288.230011,289.119995,273.884125,59810800
2018-09-13,290.320007,291.040009,290.000000,290.829987,275.503967,51034200
2018-09-14,291.059998,291.269989,290.000000,290.880005,275.551361,55079900
2018-09-17,290.820007,290.859985,289.029999,289.339996,274.092499,68244000
2018-09-18,289.579987,291.579987,289.549988,290.910004,275.579834,61930400
2018-09-19,290.970001,291.690002,290.829987,291.220001,275.873474,49080600
2018-09-20,292.640015,293.940002,291.239990,293.579987,278.109100,100360600
2018-09-21,293.089996,293.220001,291.809998,291.989990,277.854980,105479700
2018-09-24,291.339996,291.500000,290.369995,291.019989,276.931976,53409600
2018-09-25,291.529999,291.649994,290.480011,290.750000,276.675049,44370000
2018-09-26,290.910004,292.239990,289.410004,289.880005,275.847198,79739700
2018-09-27,290.410004,291.910004,290.100006,290.690002,276.617950,59249500
2018-09-28,289.989990,291.279999,289.950012,290.720001,276.646484,70091400
2018-10-01,292.109985,292.929993,290.980011,291.730011,277.607666,62078900
2018-10-02,291.559998,292.359985,291.140015,291.559998,277.445801,47258200
2018-10-03,292.739990,293.209991,291.320007,291.720001,277.598083,64694600
2018-10-04,291.179993,291.239990,287.660004,289.440002,275.428406,111545900
2018-10-05,289.690002,290.269989,286.220001,287.820007,273.886902,105951700
2018-10-08,287.049988,288.220001,285.500000,287.820007,273.886902,87742200
2018-10-09,287.390015,288.859985,286.769989,287.399994,273.487183,74339000
2018-10-10,286.829987,286.910004,277.880005,278.299988,264.827728,214731000
2018-10-11,277.079987,278.899994,270.359985,272.170013,258.994507,274840500
2018-10-12,276.769989,277.089996,272.369995,275.950012,262.591522,183186500
2018-10-15,275.549988,277.040009,274.299988,274.399994,261.116516,102263700
2018-10-16,276.600006,280.820007,276.070007,280.399994,266.826050,118255800
2018-10-17,280.440002,281.149994,277.559998,280.450012,266.873657,110626000
2018-10-18,279.399994,280.070007,274.970001,276.399994,263.019684,134557500
2018-10-19,277.130005,279.299988,275.470001,276.250000,262.876984,139901600
2018-10-22,277.000000,277.359985,274.410004,275.010010,261.696991,82415800
2018-10-23,270.950012,274.869995,268.609985,273.609985,260.364746,146352700
2018-10-24,273.329987,273.760010,264.700012,265.320007,252.476089,177806700
2018-10-25,267.380005,271.809998,266.230011,270.079987,257.005646,138061500
2018-10-26,265.920013,271.000000,262.290009,265.329987,252.485596,201574600
2018-10-29,268.799988,270.250000,259.850006,263.859985,251.086761,160749100
2018-10-30,263.670013,268.119995,263.119995,267.769989,254.807449,157116000
2018-10-31,270.649994,273.230011,270.119995,270.630005,257.529022,128296300
2018-11-01,271.600006,273.730011,270.380005,273.510010,260.269623,99495000
2018-11-02,274.750000,275.230011,269.589996,271.890015,258.728058,122634100
2018-11-05,272.440002,274.010010,271.350006,273.390015,260.155457,65622500
2018-11-06,273.320007,275.299988,273.250000,275.119995,261.801666,60085900
2018-11-07,277.559998,281.100006,277.079987,281.010010,267.406555,102752100
2018-11-08,280.109985,281.220001,279.220001,280.500000,266.921204,65584900
2018-11-09,279.029999,279.239990,276.179993,277.760010,264.313904,98812600
2018-11-12,277.190002,277.459991,271.989990,272.570007,259.375092,99673600
2018-11-13,273.089996,275.329987,271.250000,272.059998,258.889832,98176600
2018-11-14,274.160004,274.609985,268.450012,270.200012,257.119904,125335900
2018-11-15,268.779999,273.540009,267.010010,273.019989,259.803345,135101400
2018-11-16,271.790009,274.750000,271.209991,273.730011,260.479004,126668000
2018-11-19,273.049988,273.380005,268.070007,269.100006,256.073090,103061700
2018-11-20,265.359985,267.000000,263.149994,264.119995,251.334167,136021300
2018-11-21,265.859985,267.149994,265.010010,265.019989,252.190582,75563700
2018-11-23,263.179993,264.820007,263.070007,263.250000,250.506287,42807900
2018-11-26,265.779999,267.750000,265.339996,267.500000,254.550537,79981400
2018-11-27,266.339996,268.399994,265.660004,268.399994,255.406982,75502400
2018-11-28,269.600006,274.579987,268.329987,274.579987,261.287750,127629600
2018-11-29,273.709991,275.549988,272.429993,273.980011,260.716858,82346400
2018-11-30,273.809998,276.279999,273.450012,275.649994,262.306000,98204200
2018-12-03,280.279999,280.399994,277.510010,279.299988,265.779266,103176300
2018-12-04,278.369995,278.850006,269.899994,270.250000,257.167419,177986000
2018-12-06,265.920013,269.970001,262.440002,269.839996,256.777252,204185400
2018-12-07,269.459991,271.220001,262.630005,263.570007,250.810760,161018900
2018-12-10,263.369995,265.160004,258.619995,264.070007,251.286591,151445900
2018-12-11,267.660004,267.869995,262.480011,264.130005,251.343704,121504400
2018-12-12,267.470001,269.000000,265.369995,265.459991,252.609283,97976700
2018-12-13,266.519989,267.489990,264.119995,265.369995,252.523682,96662700
2018-12-14,262.959991,264.029999,259.850006,260.470001,247.860870,116961100
2018-12-17,259.399994,260.649994,253.529999,255.360001,242.998276,165492300
2018-12-18,257.200012,257.950012,253.279999,255.080002,242.731796,134515100
2018-12-19,255.169998,259.399994,249.350006,251.259995,239.096710,214992800
2018-12-20,249.860001,251.619995,244.649994,247.169998,235.204712,252053400
2018-12-21,246.740005,249.710007,239.979996,240.699997,230.385483,255345600
2018-12-24,239.039993,240.839996,234.270004,234.339996,224.298019,147311600
2018-12-26,235.970001,246.179993,233.759995,246.179993,235.630646,218485400
2018-12-27,242.570007,248.289993,238.960007,248.070007,237.439667,186267300
2018-12-28,249.580002,251.399994,246.449997,247.750000,237.133347,153100200
2018-12-31,249.559998,250.190002,247.470001,249.919998,239.210373,144299400
2019-01-02,245.979996,251.210007,245.949997,250.179993,239.459229,126925200
2019-01-03,248.229996,248.570007,243.669998,244.210007,233.745056,144140700
2019-01-04,247.589996,253.110001,247.169998,252.389999,241.574493,142628800
2019-01-07,252.690002,255.949997,251.690002,254.380005,243.479263,103139100
2019-01-08,256.820007,257.309998,254.000000,256.769989,245.766846,102512600
