Date,High,Low,Open,Close,Volume,Adj Close
2016-01-04,76.57234954833984,75.4324951171875,76.475341796875,75.99029541015625,2558116.0,59.241554260253906
2016-01-05,78.3104248046875,76.03071594238281,76.3379135131836,78.00323486328125,2637655.0,60.81083679199219
2016-01-06,77.86580657958984,75.7477798461914,77.07356262207031,76.50768280029297,3177482.0,59.64491653442383
2016-01-07,78.68229675292969,75.90945434570312,75.99029541015625,78.0274887084961,4782118.0,60.829742431640625
2016-01-08,78.73079681396484,75.05254364013672,78.3750991821289,75.36782836914062,3160040.0,58.75628662109375
2016-01-11,76.49150848388672,74.61600494384766,75.69927215576172,75.19805908203125,1938874.0,58.62393569946289
2016-01-12,78.25383758544922,75.94988250732422,76.17623138427734,76.89571380615234,2403367.0,59.947418212890625
2016-01-13,77.43734741210938,74.42198944091797,77.0573959350586,74.5755844116211,2190727.0,58.13865661621094
2016-01-14,76.62894439697266,73.29830169677734,74.51899719238281,76.1519775390625,2476227.0,59.367610931396484
2016-01-15,75.70735931396484,73.48423767089844,74.68876647949219,74.64834594726562,3259742.0,58.19537353515625
2016-01-19,76.20857238769531,74.52708435058594,75.32740783691406,75.30315399169922,2551931.0,58.70587158203125
2016-01-20,74.81002044677734,71.67340087890625,74.21988677978516,73.3872299194336,2759129.0,57.21223068237305
2016-01-21,75.755859375,73.07194519042969,73.524658203125,75.48908233642578,2442828.0,58.85082244873047
2016-01-22,77.61519622802734,75.69927215576172,76.24898529052734,77.54244232177734,3343982.0,60.45159149169922
2016-01-25,77.92239379882812,76.74211883544922,77.4535140991211,77.01697540283203,2168090.0,60.04195785522461
2016-01-26,78.2376708984375,76.67744445800781,77.07356262207031,77.3322525024414,1387172.0,60.28773880004883
2016-01-27,77.42118072509766,75.41632843017578,77.3080062866211,75.96604919433594,1713987.0,59.22265625
2016-01-28,77.1220703125,75.48100280761719,76.76637268066406,76.37833404541016,1705576.0,59.5440788269043
2016-01-29,78.25383758544922,76.83103942871094,77.16249084472656,77.72837829589844,2133701.0,60.596553802490234
2016-02-01,78.52870178222656,77.07356262207031,77.3807601928711,78.05982208251953,3529161.0,60.854942321777344
2016-02-02,78.6984634399414,76.38642120361328,77.76879119873047,76.96038818359375,2392234.0,59.99782943725586
2016-02-03,77.55860900878906,75.6103515625,77.39692687988281,76.9361343383789,2166234.0,59.978919982910156
2016-02-04,75.18189239501953,71.56831359863281,73.88844299316406,71.60064697265625,6014294.0,55.81941604614258
2016-02-05,71.24494934082031,68.38318634033203,71.24494934082031,68.76313781738281,5232263.0,53.6073112487793
2016-02-08,68.52870178222656,64.61600494384766,68.39935302734375,65.5699234008789,6156178.0,51.117897033691406
2016-02-09,67.55860900878906,65.33548736572266,65.34357452392578,66.5400161743164,4812177.0,51.87417221069336
2016-02-10,68.4236068725586,66.69361114501953,66.82295989990234,67.93047332763672,3692940.0,52.95817565917969
2016-02-11,68.75505065917969,66.94422149658203,66.94422149658203,67.9062271118164,3636162.0,52.93926239013672
2016-02-12,69.19967651367188,64.14713287353516,67.9062271118164,66.18431854248047,7643918.0,51.59688186645508
2016-02-16,67.35650634765625,65.92562866210938,66.96847534179688,67.34842681884766,3937866.0,52.50440216064453
2016-02-17,66.82295989990234,65.70735931396484,65.755859375,66.16815185546875,4263939.0,53.24602508544922
2016-02-18,67.76879119873047,65.24656677246094,65.65885162353516,67.66370391845703,3458776.0,54.44949722290039
2016-02-19,67.96281433105469,66.51576232910156,67.27566528320312,67.85771942138672,2901507.0,54.605628967285156
2016-02-22,68.29425811767578,67.13015747070312,67.85771942138672,67.86580657958984,4127374.0,54.61213684082031
