Date,Open,High,Low,Close,Adj Close,Volume
2016-07-11,51.580002,52.400002,51.520000,52.020000,51.187496,11219400
2016-07-12,52.599998,53.279999,51.939999,52.799999,51.955021,10919000
2016-07-13,52.900002,53.200001,52.700001,52.779999,51.935341,8115100
2016-07-14,53.060001,53.799999,52.619999,53.320000,52.466698,7922300
2016-07-15,52.639999,52.939999,51.840000,52.700001,51.856621,10715400
2016-07-18,53.349998,53.430000,52.770000,52.970001,52.122299,6324800
2016-07-19,52.939999,53.730000,52.840000,53.520000,52.663506,9566300
2016-07-20,53.700001,54.509998,53.480000,54.220001,53.352295,7411500
2016-07-21,54.099998,54.270000,53.040001,53.220001,52.368290,9032700
2016-07-22,53.410000,54.669998,53.020000,54.669998,53.795094,7894200
2016-07-25,55.000000,55.810001,54.759998,55.680000,54.788944,7813200
2016-07-26,56.169998,56.919998,56.090000,56.630001,55.723732,12862700
2016-07-27,57.119999,57.220001,55.720001,56.060001,55.162846,11166900
2016-07-28,56.189999,56.599998,56.009998,56.180000,55.280937,5547900
2016-07-29,56.389999,57.250000,55.380001,57.099998,56.186199,10239700
2016-08-01,57.340000,57.549999,56.360001,56.730000,55.822132,7528000
2016-08-02,57.000000,57.029999,55.500000,56.040001,55.143169,7068700
2016-08-03,55.970001,56.299999,55.660000,56.189999,55.290752,7495700
2016-08-04,56.459999,57.490002,56.349998,57.230000,56.314121,6817800
2016-08-05,57.889999,58.230000,57.610001,58.200001,57.268608,9289700
2016-08-08,59.000000,59.139999,58.119999,58.740002,57.799957,7626600
2016-08-09,59.029999,59.459999,58.740002,58.889999,57.947563,9308600
2016-08-10,59.410000,59.500000,58.320000,58.509998,57.573635,9393500
2016-08-11,58.820000,59.950001,58.700001,59.700001,58.744595,17026600
2016-08-12,61.900002,63.380001,60.630001,63.040001,62.031147,35643600
2016-08-15,63.110001,63.500000,62.130001,62.980000,61.972107,14332600
2016-08-16,62.889999,62.990002,62.410000,62.599998,61.598194,7191300
2016-08-17,62.599998,62.740002,60.660000,61.150002,60.171394,14880300
2016-08-18,61.060001,62.200001,60.820000,62.099998,61.106182,8292100
2016-08-19,62.070000,62.730000,61.799999,62.259998,61.263626,7289000
2016-08-22,62.450001,62.610001,61.709999,62.520000,61.519463,6118700
2016-08-23,63.040001,63.320000,62.730000,62.910000,62.017303,8494100
2016-08-24,63.130001,63.160000,61.650002,61.939999,61.061062,7461200
2016-08-25,61.959999,61.990002,60.759998,61.529999,60.656879,10150800
2016-08-26,61.689999,62.380001,61.200001,62.029999,61.149788,7500600
2016-08-29,62.279999,62.529999,61.889999,61.990002,61.110363,6866300
2016-08-30,61.910000,62.240002,61.459999,61.630001,60.755470,7138600
2016-08-31,61.750000,61.919998,61.160000,61.340000,60.469585,9713600
2016-09-01,61.389999,63.380001,61.340000,63.150002,62.253895,10712300
2016-09-02,63.279999,63.349998,61.820000,62.529999,61.642689,8078700
2016-09-06,62.750000,63.119999,62.430000,63.119999,62.224327,7670300
2016-09-07,62.919998,63.230000,61.830002,62.189999,61.307510,9949700
2016-09-08,62.130001,62.740002,61.419998,62.639999,61.751129,7895200
2016-09-09,61.950001,62.299999,59.000000,59.520000,58.675400,17444000
2016-09-12,58.730000,60.869999,57.320000,60.750000,59.887951,14956500
2016-09-13,60.599998,61.299999,59.529999,59.869999,59.020447,11794200
2016-09-14,60.009998,60.599998,59.509998,60.400002,59.542919,7976200
2016-09-15,60.500000,62.759998,60.360001,62.689999,61.800419,12880300
2016-09-16,62.910000,63.250000,62.119999,62.840000,61.948292,22561100
2016-09-19,63.500000,65.260002,63.209999,63.669998,62.766510,10428200
2016-09-20,64.400002,64.400002,62.740002,63.090000,62.194740,8277800
2016-09-21,63.279999,64.980003,63.270000,64.860001,63.939629,8405300
2016-09-22,65.239998,65.440002,64.650002,65.019997,64.097366,7718300
2016-09-23,65.099998,65.290001,64.660004,64.949997,64.028351,6903300
2016-09-26,64.209999,64.599998,63.529999,64.339996,63.427002,5751000
2016-09-27,64.089996,66.639999,64.059998,66.540001,65.595779,10068800
2016-09-28,66.639999,66.830002,65.930000,66.779999,65.832382,7994700
2016-09-29,66.669998,67.610001,66.050003,67.400002,66.443596,8417100
2016-09-30,67.769997,69.190002,67.370003,68.519997,67.547661,10748300
2016-10-03,68.519997,69.510002,68.330002,68.449997,67.478683,6064900
2016-10-04,68.550003,69.699997,67.790001,68.300003,67.330818,7040600
2016-10-05,68.879997,69.580002,68.019997,68.230003,67.261803,7636000
2016-10-06,67.410004,67.830002,66.260002,67.339996,66.384430,9005300
2016-10-07,67.790001,67.970001,66.660004,66.849998,65.901398,7156500
2016-10-10,67.199997,67.559998,66.470001,67.099998,66.147850,7196900
2016-10-11,66.879997,66.980003,65.620003,66.129997,65.191589,9713500
2016-10-12,65.860001,66.779999,65.309998,66.430000,65.487350,10498000
2016-10-13,65.650002,65.800003,63.700001,65.349998,64.422668,9752900
