Date,Open,High,Low,Close,Adj Close,Volume
2016-07-11,122.709999,123.449997,122.410004,122.930000,107.620186,6711600
2016-07-12,122.650002,123.199997,122.610001,122.919998,107.611435,6415900
2016-07-13,122.680000,123.400002,122.300003,123.000000,107.681488,5230800
2016-07-14,122.980003,123.739998,122.910004,123.180000,107.839073,5322700
2016-07-15,123.769997,124.300003,122.709999,123.000000,107.681488,7192800
2016-07-18,123.000000,123.220001,122.440002,123.139999,107.804054,6599200
2016-07-19,124.779999,125.750000,123.339996,125.250000,109.651268,11325700
2016-07-20,125.839996,126.070000,125.040001,125.139999,109.554962,7334600
2016-07-21,125.209999,125.739998,124.889999,125.150002,109.563721,5492600
2016-07-22,125.120003,125.349998,124.650002,125.029999,109.458664,5839200
2016-07-25,125.070000,125.129997,124.139999,124.889999,109.336113,4880600
2016-07-26,125.029999,125.550003,124.750000,125.150002,109.563721,5589900
2016-07-27,125.099998,125.230003,124.339996,124.769997,109.231033,4812600
2016-07-28,124.980003,125.000000,124.410004,124.459999,108.959663,4320400
2016-07-29,124.339996,125.320000,124.339996,125.230003,109.633766,7020900
2016-08-01,125.309998,125.709999,125.099998,125.400002,109.782578,4615100
2016-08-02,125.650002,125.900002,124.480003,124.849998,109.301079,7158700
2016-08-03,125.000000,125.000000,123.690002,123.900002,108.469391,5310600
2016-08-04,124.239998,124.389999,123.639999,123.860001,108.434380,4728200
2016-08-05,124.379997,124.379997,123.760002,124.239998,108.767044,5146900
2016-08-08,124.000000,124.150002,123.230003,123.650002,108.250542,5232500
2016-08-09,123.910004,124.000000,123.330002,123.430000,108.057930,3941500
2016-08-10,123.589996,123.779999,123.239998,123.360001,107.996658,4333500
2016-08-11,123.849998,124.139999,123.470001,123.769997,108.355591,4052000
2016-08-12,123.470001,123.769997,122.949997,123.220001,107.874100,4234800
2016-08-15,123.120003,123.269997,122.279999,122.309998,107.077423,6469500
2016-08-16,122.110001,122.320000,120.059998,120.330002,105.344017,11289100
2016-08-17,120.500000,121.330002,119.849998,121.309998,106.201958,10442800
2016-08-18,121.169998,121.389999,119.900002,120.720001,105.685440,8728000
2016-08-19,119.910004,119.989998,119.320000,119.919998,105.685440,7798300
2016-08-22,119.900002,119.900002,118.949997,119.129997,104.989197,6544900
2016-08-23,119.669998,119.959999,119.019997,119.440002,105.262405,5603200
2016-08-24,119.480003,119.610001,118.620003,118.709999,104.619057,6303900
2016-08-25,118.860001,119.209999,118.330002,118.570000,104.495674,5566000
2016-08-26,118.839996,119.739998,118.559998,119.040001,104.909889,6482700
2016-08-29,119.300003,120.129997,119.059998,119.919998,105.685440,5074900
2016-08-30,120.669998,120.669998,119.260002,119.470001,105.288864,3820500
2016-08-31,119.540001,119.620003,119.010002,119.339996,105.174278,5693100
2016-09-01,119.190002,119.389999,118.599998,119.080002,104.945152,4551800
2016-09-02,119.360001,119.809998,118.900002,119.320000,105.156662,5806400
2016-09-06,119.779999,119.970001,119.360001,119.750000,105.535622,5280700
2016-09-07,119.839996,119.949997,119.440002,119.610001,105.412224,4753800
2016-09-08,119.370003,119.820000,119.139999,119.470001,105.288864,4833000
2016-09-09,119.029999,119.160004,118.180000,118.230003,104.196045,7957300
2016-09-12,117.760002,119.449997,117.379997,119.160004,105.015656,7239800
2016-09-13,118.419998,118.830002,117.489998,117.610001,103.649635,7957900
2016-09-14,117.849998,118.330002,117.459999,117.860001,103.869965,6124900
2016-09-15,117.809998,118.940002,117.320000,118.629997,104.548569,5812100
2016-09-16,118.510002,119.139999,118.120003,118.250000,104.213669,12408800
2016-09-19,118.360001,118.660004,117.639999,117.660004,103.693710,5457600
2016-09-20,118.169998,118.239998,117.690002,117.949997,103.949265,5187700
2016-09-21,117.949997,119.000000,117.639999,118.910004,104.795341,6337300
2016-09-22,119.250000,119.839996,119.139999,119.459999,105.280045,5340500
2016-09-23,119.410004,119.599998,118.709999,118.809998,104.707207,4773000
2016-09-26,118.629997,118.639999,117.559998,117.779999,103.799446,5998900
2016-09-27,118.389999,119.220001,117.720001,119.220001,105.068527,5349500
2016-09-28,119.050003,119.519997,118.809998,119.389999,105.218353,5076100
2016-09-29,118.879997,119.269997,117.040001,117.269997,103.350006,6190200
2016-09-30,117.779999,118.620003,117.389999,118.129997,104.107895,7941100
2016-10-03,118.000000,119.010002,117.430000,118.809998,104.707207,6098600
2016-10-04,118.839996,119.480003,118.279999,118.820000,104.716011,5733900
2016-10-05,119.220001,119.440002,118.599998,119.180000,105.033272,5778700
2016-10-06,118.500000,118.849998,117.919998,118.750000,104.654320,4448500
2016-10-07,119.169998,119.570000,118.690002,119.239998,105.086136,4799300
2016-10-10,119.510002,120.199997,119.349998,119.800003,105.579681,3657000
2016-10-11,119.410004,119.629997,117.059998,117.639999,103.676071,6394200
2016-10-12,117.959999,118.430000,117.500000,117.970001,103.966911,4685200
2016-10-13,117.540001,119.199997,117.279999,118.260002,104.222481,7387400
2016-10-14,118.500000,118.800003,117.559998,117.559998,103.605583,5640500
2016-10-17,117.500000,118.550003,117.500000,118.489998,104.425171,6956400
2016-10-18,117.379997,118.480003,115.160004,115.410004,101.710770,12598300
2016-10-19,115.570000,115.889999,114.459999,114.589996,100.988106,7400900
2016-10-20,114.830002,115.699997,114.589996,114.870003,101.234863,6973000
2016-10-21,114.110001,114.239998,112.989998,113.440002,99.974625,8422000
2016-10-24,113.930000,114.190002,113.440002,113.610001,100.124428,6141900
2016-10-25,113.639999,114.160004,113.089996,113.959999,100.432892,5595000
2016-10-26,113.639999,115.220001,113.599998,114.559998,100.961678,6429200
2016-10-27,114.980003,116.550003,114.790001,115.699997,101.966347,7548700
2016-10-28,115.820000,115.910004,114.570000,115.330002,101.640259,8813300
2016-10-31,115.279999,116.230003,114.500000,115.989998,102.221924,8552500
2016-11-01,114.760002,115.940002,114.629997,115.339996,101.649078,7591900
2016-11-02,115.519997,115.760002,114.830002,114.860001,101.226051,6591300
2016-11-03,114.879997,115.440002,114.750000,115.029999,101.375870,6227100
2016-11-04,115.040001,115.940002,115.040001,115.110001,101.446396,7160600
2016-11-07,115.889999,116.720001,115.839996,116.660004,102.812408,6398200
2016-11-08,116.480003,117.570000,116.470001,117.050003,103.156105,6675300
2016-11-09,120.000000,122.500000,118.099998,120.309998,106.029144,16220000
2016-11-10,120.769997,121.099998,119.019997,119.540001,105.350533,11904500
2016-11-11,119.489998,119.489998,118.129997,118.470001,104.407547,8134800
2016-11-14,118.580002,118.989998,116.500000,116.599998,102.759514,10054900
2016-11-15,116.400002,116.690002,115.820000,116.320000,102.512756,7446700
2016-11-16,116.650002,116.779999,116.080002,116.360001,102.548004,6594800
2016-11-17,116.680000,116.680000,116.120003,116.570000,102.733086,5730300
2016-11-18,115.790001,115.919998,114.809998,115.360001,102.369255,7717800
2016-11-21,115.440002,115.680000,114.800003,115.000000,102.049797,5843300
2016-11-22,114.589996,115.000000,112.269997,112.739998,100.044296,11649700
2016-11-23,112.250000,113.430000,111.559998,113.070000,100.337135,7892600
2016-11-25,113.599998,114.230003,113.379997,114.129997,101.277756,3433300
2016-11-28,113.790001,114.120003,113.050003,113.129997,100.390373,9065700
2016-11-29,112.949997,113.410004,112.169998,112.480003,99.813560,7799600
2016-11-30,112.190002,112.519997,111.300003,111.300003,98.766457,11178500
2016-12-01,111.360001,111.540001,111.000000,111.379997,98.837425,8143300
2016-12-02,111.720001,112.529999,111.440002,111.959999,99.352135,6167700
2016-12-05,112.400002,112.419998,111.730003,111.940002,99.334381,5451600
2016-12-06,112.239998,113.199997,111.849998,112.059998,99.440872,6530400
2016-12-07,111.889999,111.889999,109.320000,111.099998,98.588974,11761100
2016-12-08,110.540001,111.199997,109.930000,110.989998,98.491356,7774900
2016-12-09,111.410004,112.430000,111.199997,112.260002,99.618347,7672100
2016-12-12,112.690002,115.400002,112.580002,115.360001,102.369255,9544600
2016-12-13,115.529999,115.970001,115.010002,115.889999,102.839569,7051600
2016-12-14,116.120003,117.300003,114.580002,114.989998,102.040916,9378700
2016-12-15,115.330002,115.919998,114.889999,115.889999,102.839569,6738100
2016-12-16,116.410004,116.459999,115.459999,115.879997,102.830696,11291100
2016-12-19,116.070000,116.660004,115.940002,116.019997,102.954926,6310800
2016-12-20,115.980003,116.250000,114.910004,115.660004,102.635490,5715200
2016-12-21,116.199997,116.199997,114.739998,115.309998,102.324875,5907600
2016-12-22,115.000000,115.529999,113.879997,115.440002,102.440231,4602300
